"uniqueID","date","spp","age","temp","dur1","dur2","ID","branch","spc1","EC1","temp1","spc2","EC2","temp2","percentEC"
389,"9/26/2023","PSME","n",50,1375,"22:55",119,46,43.1603136,45.97,21.8,77.7258736,81.46,22.6,55.5288883880747
390,"9/26/2023","PSME","o",50,1375,"22:55",120,46,12.6091584,13.43,21.8,54.6686725,57.41,22.5,23.06468736734
391,"9/26/2023","PSME","n",25,1375,"22:55",121,47,3.9339072,4.19,21.8,67.857335,71.26,22.5,5.79732051074508
392,"9/26/2023","PSME","o",25,1375,"22:55",122,47,3.7836864,4.03,21.8,44.761014,47.1,22.4,8.45308464191629
393,"9/26/2023","PSME","n",50,1375,"22:55",123,47,54.156866,57.8,21.7,87.7543956,92.34,22.4,61.7141348073965
394,"9/26/2023","PSME","o",50,1375,"22:55",124,47,17.3807935,18.55,21.7,39.8530286,42.02,22.3,43.6122275033321
395,"9/26/2023","PSME","n",25,1375,"22:55",125,48,4.9097228,5.24,21.7,88.0204908,92.62,22.4,5.57793163316467
396,"9/26/2023","PSME","o",25,1375,"22:55",126,48,3.2419162,3.46,21.7,45.4832724,47.86,22.4,7.12771097798144
397,"9/26/2023","PSME","n",50,1375,"22:55",127,48,33.940512,36.15,21.8,78.1274514,82.21,22.4,43.4424922249544
398,"9/26/2023","PSME","o",50,1375,"22:55",128,48,18.6550727,19.91,21.7,48.277272,50.8,22.4,38.6415220396049
411,"9/26/2023","PSME","n",25,500,"8:20",141,49,3.8898496,4.16,21.6,71.793542,75.85,22.2,5.41810515491769
412,"9/26/2023","PSME","o",25,500,"8:20",142,49,2.7677776,2.96,21.6,33.1760814,34.98,22.3,8.34268992359056
413,"9/26/2023","PSME","n",50,500,"8:20",143,49,5.3219896,5.68,21.7,44.9502348,47.49,22.2,11.8397370418185
414,"9/26/2023","PSME","o",50,500,"8:20",144,49,5.868,6.25,21.8,77.9837828,82.39,22.2,7.52464139249218
415,"9/26/2023","PSME","n",25,500,"8:20",145,50,4.2812928,4.56,21.8,69.09596,73,22.2,6.19615502845608
416,"9/26/2023","PSME","o",25,500,"8:20",146,50,2.6530278,2.82,21.9,41.0149662,43.42,22.1,6.46843834287982
417,"9/26/2023","PSME","n",50,500,"8:20",147,50,7.3326528,7.81,21.8,73.030969,77.47,22,10.040470365387
418,"9/26/2023","PSME","o",50,500,"8:20",148,50,4.3756499,4.67,21.7,41.8367769,44.29,22.1,10.4588599414789
419,"9/26/2023","PSME","n",25,500,"8:20",149,51,4.2437376,4.52,21.8,72.7255239,76.99,22.1,5.8352795173195
420,"9/26/2023","PSME","o",25,500,"8:20",150,51,2.6851968,2.86,21.8,43.8901324,46.37,22.2,6.11799658184672
421,"9/26/2023","PSME","n",50,500,"8:20",151,51,6.6137537,7.03,21.9,65.9810085,69.85,22.1,10.0237232657637
422,"9/26/2023","PSME","o",50,500,"8:20",152,51,4.609803,4.89,22,45.5560076,48.13,22.2,10.1189793462059
435,"9/27/2023","PSME","n",25,250,"4:10",187,52,8.932105,9.38,22.5,91.7936436,95.82,22.8,9.73063564065781
436,"9/27/2023","PSME","o",25,250,"4:10",188,52,4.8659975,5.11,22.5,50.5430248,52.76,22.8,9.62743626693272
437,"9/27/2023","PSME","n",50,250,"4:10",189,52,11.9174584,12.49,22.6,93.929939,98.05,22.8,12.6876036829961
438,"9/27/2023","PSME","o",50,250,"4:10",190,52,5.4304776,5.68,22.7,56.1247683,58.47,22.9,9.67572386396827
439,"9/27/2023","PSME","n",25,250,"4:10",165,53,6.6064437,6.91,22.7,103.853085,109.5,22.3,6.36133601616168
440,"9/27/2023","PSME","o",25,250,"4:10",166,53,4.0456384,4.24,22.6,49.7964172,52.61,22.2,8.12435638441876
441,"9/27/2023","PSME","n",50,250,"4:10",167,53,10.0482957,10.51,22.7,108.215863,114.1,22.3,9.28541844184156
442,"9/27/2023","PSME","o",50,250,"4:10",168,53,5.8607091,6.13,22.7,56.7445669,59.83,22.3,10.3282295031491
443,"9/27/2023","PSME","n",25,250,"4:10",169,54,5.868084,6.15,22.6,87.6572172,92.61,22.2,6.69435351411087
444,"9/27/2023","PSME","o",25,250,"4:10",170,54,3.4036092,3.56,22.7,43.2389237,45.59,22.3,7.87163256794942
445,"9/27/2023","PSME","n",50,250,"4:10",171,54,6.9836742,7.29,22.8,77.0155536,81.04,22.4,9.0678750895845
446,"9/27/2023","PSME","o",50,250,"4:10",172,54,4.0699336,4.24,22.9,44.4474018,46.77,22.4,9.15674130585514
447,"9/27/2023","PSME","n",25,250,"4:10",173,55,4.971564,5.2,22.7,89.5591125,94.05,22.5,5.55115371425772
448,"9/27/2023","PSME","o",25,250,"4:10",174,55,4.8186394,5.03,22.8,55.9233176,58.61,22.6,8.61651205042242
449,"9/27/2023","PSME","n",50,250,"4:10",175,55,6.0423624,6.32,22.7,89.1376272,93.42,22.6,6.77868885430686
450,"9/27/2023","PSME","o",50,250,"4:10",176,55,4.9527566,5.17,22.8,55.866068,58.55,22.6,8.86541111144604
451,"9/27/2023","PSME","n",25,100,"1:40",177,56,3.5922852,3.78,22.4,52.8324282,55.26,22.7,6.79939446735481
452,"9/27/2023","PSME","o",25,100,"1:40",178,56,3.516258,3.7,22.4,37.3995392,39.04,22.8,9.40187519743559
453,"9/27/2023","PSME","n",50,100,"1:40",179,56,4.2575232,4.48,22.4,52.7559426,55.18,22.7,8.07022486979505
454,"9/27/2023","PSME","o",50,100,"1:40",180,56,3.991428,4.2,22.4,34.1232476,35.62,22.8,11.6970929812671
455,"9/27/2023","PSME","n",25,100,"1:40",181,57,5.961085,6.26,22.5,81.7922269,85.21,22.9,7.28808253049288
456,"9/27/2023","PSME","o",25,100,"1:40",183,57,4.6565025,4.89,22.5,61.516728,63.96,23,7.56948987924065
457,"9/27/2023","PSME","n",50,100,"1:40",185,57,6.9469854,7.31,22.4,67.768234,70.6,22.9,10.2510940450359
458,"9/27/2023","PSME","o",50,100,"1:40",186,57,5.8563375,6.15,22.5,59.554656,61.92,23,9.83355104930839
483,"10/2/2023","PSME","n",25,10200,"2:50:00",1,58,5.5781276,5.99,21.4,61.9191855,65.55,22.1,9.00872250653233
484,"10/2/2023","PSME","o",25,10200,"2:50:00",2,58,3.9845505,4.27,21.5,50.8672485,53.85,22.1,7.83323379482576
485,"10/2/2023","PSME","n",45,10200,"2:50:00",3,58,30.9785378,33.13,21.6,61.803412,65.56,22,50.1243164374161
486,"10/2/2023","PSME","o",45,10200,"2:50:00",4,58,34.9091415,37.41,21.5,51.28288,54.4,22,68.0717258859097
487,"10/2/2023","PSME","n",25,10200,"2:50:00",5,59,5.1345956,5.48,21.7,79.1288064,84.28,21.8,6.4889081910883
488,"10/2/2023","PSME","o",25,10200,"2:50:00",6,59,4.0477104,4.32,21.7,56.3156894,59.86,21.9,7.18753591250541
489,"10/2/2023","PSME","n",45,10200,"2:50:00",7,59,50.7831086,54.31,21.6,78.819147,83.61,22,64.4299139649405
490,"10/2/2023","PSME","o",45,10200,"2:50:00",8,59,30.215397,32.38,21.5,55.7130978,58.98,22.1,54.2339201967692
491,"10/2/2023","PSME","n",25,10200,"2:50:00",9,60,4.4875683,4.77,21.9,61.266073,64.99,22,7.32471999633468
492,"10/2/2023","PSME","o",25,10200,"2:50:00",10,60,4.3746735,4.65,21.9,39.7114044,42.04,22.1,11.0161641626555
493,"10/2/2023","PSME","n",45,10200,"2:50:00",11,60,34.8844932,37.08,21.9,55.560724,58.7,22.2,62.7862466299035
494,"10/2/2023","PSME","o",45,10200,"2:50:00",12,60,27.5842944,29.38,21.8,42.9986472,45.52,22.1,64.1515400977545
523,"10/3/2023","PSME","n",25,500,"8:20",49,61,4.5349348,4.84,21.7,72.6832708,76.79,22.2,6.23931029807206
524,"10/3/2023","PSME","o",25,500,"8:20",50,61,2.9420858,3.14,21.7,36.5335236,38.52,22.3,8.05311262119814
525,"10/3/2023","PSME","n",45,500,"8:20",51,61,4.833717,5.18,21.5,70.4873176,74.32,22.3,6.85756979351985
526,"10/3/2023","PSME","o",45,500,"8:20",52,61,3.6373834,3.89,21.6,35.8088112,37.68,22.4,10.1577887623368
527,"10/3/2023","PSME","n",25,500,"8:20",53,62,4.0768616,4.36,21.6,53.7545125,56.45,22.5,7.58422206879841
528,"10/3/2023","PSME","o",25,500,"8:20",54,62,4.516446,4.84,21.5,49.7169725,52.21,22.5,9.08431421482875
529,"10/3/2023","PSME","n",45,500,"8:20",55,62,4.5630928,4.88,21.6,58.6426736,61.46,22.6,7.78118138188024
530,"10/3/2023","PSME","o",45,500,"8:20",56,62,4.2919254,4.59,21.6,47.9838775,50.39,22.5,8.94451558234326
531,"10/3/2023","PSME","n",25,500,"8:20",57,63,9.3786518,10.03,21.6,77.58933,81.48,22.5,12.0875535334562
532,"10/3/2023","PSME","o",25,500,"8:20",58,63,5.9497595,6.35,21.7,57.1251825,59.75,22.7,10.4153006425844
533,"10/3/2023","PSME","n",45,500,"8:20",59,63,6.5267188,6.98,21.6,80.292564,84.15,22.6,8.12867154173829
534,"10/3/2023","PSME","o",45,500,"8:20",60,63,4.66575,5,21.5,54.259205,56.98,22.5,8.59900177306321
535,"10/3/2023","PSME","n",25,4750,"1:19:10",61,64,3.5230072,3.76,21.7,61.267765,64.34,22.5,5.75018070269088
536,"10/3/2023","PSME","o",25,4750,"1:19:10",62,64,3.6916618,3.94,21.7,51.745265,54.34,22.5,7.13429876144223
537,"10/3/2023","PSME","n",45,4750,"1:19:10",63,64,11.876832,12.65,21.8,60.3821725,63.41,22.5,19.6694347160166
538,"10/3/2023","PSME","o",45,4750,"1:19:10",64,64,40.0273584,42.72,21.7,64.8416982,68.23,22.4,61.7308915576798
539,"10/3/2023","PSME","n",25,4750,"1:19:10",65,65,5.9712768,6.36,21.8,81.1262292,85.71,22.2,7.36047620958574
540,"10/3/2023","PSME","o",25,4750,"1:19:10",66,65,4.0077654,4.26,21.9,58.0154631,61.17,22.3,6.90809861000661
541,"10/3/2023","PSME","n",45,4750,"1:19:10",67,65,32.372318,34.34,22,78.4315602,82.53,22.4,41.2746066984397
542,"10/3/2023","PSME","o",45,4750,"1:19:10",68,65,21.8866137,23.17,22.1,64.5720725,67.81,22.5,33.8948601967205
543,"10/3/2023","PSME","n",25,4750,"1:19:10",69,66,7.0373445,7.45,22.1,85.7871918,90.27,22.4,8.20325779681251
544,"10/3/2023","PSME","o",25,4750,"1:19:10",70,66,4.770062,5.06,22,50.5702876,53.32,22.3,9.43253880169746
545,"10/3/2023","PSME","n",45,4750,"1:19:10",71,66,45.334443,48.09,22,90.8810142,95.63,22.4,49.8832934459043
546,"10/3/2023","PSME","o",45,4750,"1:19:10",72,66,23.030161,24.43,22,55.7184342,58.63,22.4,41.3331087469791
571,"10/3/2023","PSME","n",25,6000,"1:40:00",97,67,5.7858585,6.15,21.9,91.8116961,97.59,21.9,6.30187519213034
572,"10/3/2023","PSME","o",25,6000,"1:40:00",98,67,3.0199359,3.21,21.9,40.790629,43.27,22,7.40350412345934
573,"10/3/2023","PSME","n",45,6000,"1:40:00",99,67,31.58045,33.5,22,94.933305,100.5,22.1,33.2659333834422
574,"10/3/2023","PSME","o",45,6000,"1:40:00",100,67,21.8582754,23.14,22.1,44.797104,47.52,22,48.7939474837481
575,"10/3/2023","PSME","n",25,6000,"1:40:00",101,68,4.9132578,5.17,22.4,67.12024,71.2,22,7.32008377800794
576,"10/3/2023","PSME","o",25,6000,"1:40:00",102,68,4.8850425,5.13,22.5,45.6189071,48.49,21.9,10.7083724940881
577,"10/3/2023","PSME","n",45,6000,"1:40:00",103,68,41.2006288,43.18,22.6,78.9416889,83.91,21.9,52.1912178141909
578,"10/3/2023","PSME","o",45,6000,"1:40:00",104,68,35.948232,37.6,22.7,50.132786,53.18,22,71.7060328544278
579,"10/3/2023","PSME","n",25,6000,"1:40:00",105,69,5.7861992,6.04,22.8,75.972193,80.59,22,7.61620662970727
580,"10/3/2023","PSME","o",25,6000,"1:40:00",106,69,3.6091864,3.76,22.9,49.793414,52.82,22,7.24832083214861
581,"10/3/2023","PSME","n",45,6000,"1:40:00",107,69,45.4657308,47.46,22.8,84.577021,89.9,21.9,53.7565999161876
582,"10/3/2023","PSME","o",45,6000,"1:40:00",108,69,25.7469651,26.93,22.7,55.6853601,59.19,21.9,46.2365064242442
583,"10/4/2023","PSME","n",25,3500,"58:20:00",109,70,3.77091,3.96,22.5,50.4709353,52.79,22.7,7.47144862203495
584,"10/4/2023","PSME","o",25,3500,"58:20:00",110,70,3.6968226,3.89,22.4,48.2041632,50.52,22.6,7.66909402547206
585,"10/4/2023","PSME","n",45,3500,"58:20:00",111,70,11.407955,11.98,22.5,51.6214725,54.21,22.5,22.0992436819775
586,"10/4/2023","PSME","o",45,3500,"58:20:00",112,70,6.6943175,7.03,22.5,50.2349724,52.86,22.4,13.3260101084479
587,"10/4/2023","PSME","n",25,3500,"58:20:00",113,71,4.1256705,4.35,22.3,63.7534646,67.22,22.3,6.47128830705147
588,"10/4/2023","PSME","o",25,3500,"58:20:00",114,71,4.4391788,4.69,22.2,49.4461902,52.03,22.4,8.97779744413959
589,"10/4/2023","PSME","n",45,3500,"58:20:00",115,71,8.8688924,9.37,22.2,65.3847642,68.94,22.3,13.5641575044481
590,"10/4/2023","PSME","o",45,3500,"58:20:00",116,71,5.2342556,5.53,22.2,51.5282019,54.33,22.3,10.1580404652156
591,"10/4/2023","PSME","n",25,3500,"58:20:00",117,72,4.229013,4.45,22.4,57.3354744,60.09,22.6,7.37591001776031
592,"10/4/2023","PSME","o",25,3500,"58:20:00",118,72,4.5996456,4.84,22.4,55.04005,57.8,22.5,8.35690665251939
593,"10/4/2023","PSME","n",45,3500,"58:20:00",119,72,4.056585,4.26,22.5,47.0323266,49.49,22.4,8.6250995714084
594,"10/4/2023","PSME","o",45,3500,"58:20:00",120,72,10.881393,11.45,22.4,51.6230449,54.43,22.3,21.0785571077385
619,"10/4/2023","PSME","n",25,1000,"16:40",145,73,5.846815,6.14,22.5,71.07958,75.4,22,8.22573093425707
620,"10/4/2023","PSME","o",25,1000,"16:40",146,73,2.8795302,3.03,22.4,33.8075919,35.79,22.1,8.51740700289274
621,"10/4/2023","PSME","n",45,1000,"16:40",147,73,4.5711354,4.81,22.4,67.0389717,70.97,22.1,6.81862397957992
622,"10/4/2023","PSME","o",45,1000,"16:40",148,73,3.516258,3.7,22.4,38.0205525,40.25,22.1,9.24830852997205
623,"10/4/2023","PSME","n",25,1000,"16:40",149,74,6.3862848,6.72,22.4,54.949983,58.29,22,11.6219959522098
624,"10/4/2023","PSME","o",25,1000,"16:40",150,74,3.516258,3.7,22.4,37.924821,40.23,22,9.27165351683532
625,"10/4/2023","PSME","n",45,1000,"16:40",151,74,6.1991475,6.51,22.5,64.650366,68.58,22,9.58872761834017
626,"10/4/2023","PSME","o",45,1000,"16:40",152,74,4.0742632,4.27,22.6,45.4451871,48.11,22.1,8.96522483455679
627,"10/4/2023","PSME","n",25,1000,"16:40",153,75,5.369421,5.65,22.4,70.410263,74.69,22,7.62590675169045
628,"10/4/2023","PSME","o",25,1000,"16:40",154,75,4.399395,4.62,22.5,52.395266,55.58,22,8.39655055859436
629,"10/4/2023","PSME","n",45,1000,"16:40",155,75,6.2372375,6.55,22.5,76.415262,81.06,22,8.16229289379391
630,"10/4/2023","PSME","o",45,1000,"16:40",156,75,4.247035,4.46,22.5,48.237959,51.17,22,8.80434224010182
631,"10/4/2023","PSME","n",25,2250,"37:30:00",157,76,6.4433052,6.78,22.4,78.555191,83.33,22,8.20226533469952
632,"10/4/2023","PSME","o",25,2250,"37:30:00",158,76,4.3898725,4.61,22.5,41.582497,44.11,22,10.557019940385
633,"10/4/2023","PSME","n",45,2250,"37:30:00",159,76,6.6752725,7.01,22.5,67.516174,71.62,22,9.88692353923965
634,"10/4/2023","PSME","o",45,2250,"37:30:00",160,76,4.1232425,4.33,22.5,40.281571,42.73,22,10.236051866001
635,"10/4/2023","PSME","n",25,2250,"37:30:00",161,77,3.7253328,3.92,22.4,55.4783863,58.97,21.9,6.71492638566526
636,"10/4/2023","PSME","o",25,2250,"37:30:00",162,77,3.6398022,3.83,22.4,45.937771,48.73,22,7.92333219650557
637,"10/4/2023","PSME","n",45,2250,"37:30:00",163,77,7.3418475,7.71,22.5,65.6692872,69.52,22.1,11.1800322693315
638,"10/4/2023","PSME","o",45,2250,"37:30:00",164,77,5.343296,5.6,22.6,52.461255,55.65,22,10.1852233615075
639,"10/4/2023","PSME","n",25,2250,"37:30:00",165,78,5.06597,5.32,22.5,55.581592,58.96,22,9.11447444686363
640,"10/4/2023","PSME","o",25,2250,"37:30:00",166,78,6.3862848,6.72,22.4,48.379364,51.32,22,13.2004314897567
641,"10/4/2023","PSME","n",45,2250,"37:30:00",167,78,6.1962168,6.52,22.4,67.4828667,71.73,21.9,9.18191105832201
642,"10/4/2023","PSME","o",45,2250,"37:30:00",168,78,4.76125,5,22.5,46.8782784,49.93,21.8,10.1566229872469
703,"10/11/2023","PSME","n",25,500,"8:20",45,79,7.1845704,7.56,22.4,70.7623623,74.61,22.3,10.1530957510162
704,"10/11/2023","PSME","o",25,500,"8:20",46,79,4.0118589,4.23,22.3,36.3817748,38.36,22.3,11.0271115745568
705,"10/11/2023","PSME","n",55,500,"8:20",47,79,51.5948052,54.51,22.2,82.7826392,87.46,22.2,62.3256345758061
706,"10/11/2023","PSME","o",55,500,"8:20",48,79,23.3693152,24.64,22.3,41.6856393,44.13,22.1,56.0608295624724
707,"10/11/2023","PSME","n",25,500,"8:20",49,80,6.8389764,7.24,22.1,66.2266071,70.11,22.1,10.3266295820853
708,"10/11/2023","PSME","o",25,500,"8:20",50,80,3.733092,3.96,22,38.4834114,40.74,22.1,9.70052254774898
709,"10/11/2023","PSME","n",55,500,"8:20",51,80,42.696372,45.2,22.1,76.242186,80.55,22.2,56.0009808742892
710,"10/11/2023","PSME","o",55,500,"8:20",52,80,14.0841351,14.91,22.1,35.6932692,37.71,22.2,39.4587982991482
711,"10/11/2023","PSME","n",25,500,"8:20",53,81,3.8144756,4.03,22.2,48.698454,51.45,22.2,7.83284742468416
712,"10/11/2023","PSME","o",25,500,"8:20",54,81,3.6650868,3.88,22.1,33.2880564,35.24,22.1,11.0102156640182
713,"10/11/2023","PSME","n",55,500,"8:20",55,81,39.206893,41.59,22,53.2004352,56.32,22.1,73.6965644220895
714,"10/11/2023","PSME","o",55,500,"8:20",56,81,24.0654082,25.58,21.9,39.4091292,41.72,22.1,61.0655670108032
735,"10/11/2023","PSME","n",25,750,"12:30",77,82,5.759897,6.11,22,70.2034152,74.32,22.1,8.20458233205726
736,"10/11/2023","PSME","o",25,750,"12:30",78,82,5.543076,5.88,22,61.021806,64.6,22.1,9.08376261430217
737,"10/11/2023","PSME","n",50,750,"12:30",79,82,12.9317109,13.69,22.1,70.8268578,74.98,22.1,18.2582021872499
738,"10/11/2023","PSME","o",50,750,"12:30",80,82,7.6418949,8.09,22.1,55.298782,58.66,22,13.8192824934191
739,"10/11/2023","PSME","n",25,750,"12:30",81,83,4.7792132,5.08,21.9,59.9638428,63.48,22.1,7.97015831013419
740,"10/11/2023","PSME","o",25,750,"12:30",82,83,4.0935168,4.36,21.8,43.5276288,46.08,22.1,9.40441028572639
741,"10/11/2023","PSME","n",50,750,"12:30",83,83,15.7504657,16.81,21.7,77.819885,82.55,22,20.239641448969
742,"10/11/2023","PSME","o",50,750,"12:30",84,83,4.9378319,5.27,21.7,45.0295587,47.67,22.1,10.9657568107591
743,"10/11/2023","PSME","n",25,750,"12:30",85,84,4.2069953,4.49,21.7,87.935056,93.28,22,4.78420722220271
744,"10/11/2023","PSME","o",25,750,"12:30",86,84,2.9856384,3.18,21.8,47.6604214,50.66,21.9,6.26439782171125
745,"10/11/2023","PSME","n",50,750,"12:30",87,84,31.4506097,33.43,21.9,94.45854,100.2,22,33.2956762829491
746,"10/11/2023","PSME","o",50,750,"12:30",88,84,7.3663857,7.83,21.9,45.796366,48.58,22,16.0850878429961
755,"10/11/2023","PSME","n",25,2250,"37:30:00",97,85,7.367958,7.8,22.1,76.424689,81.07,22,9.64080861356204
756,"10/11/2023","PSME","o",25,2250,"37:30:00",98,85,3.874497,4.11,22,49.614301,52.63,22,7.80923427702831
757,"10/11/2023","PSME","n",50,2250,"37:30:00",99,85,48.087127,51.01,22,74.869234,79.42,22,64.2281541173508
758,"10/11/2023","PSME","o",50,2250,"37:30:00",100,85,21.4237548,22.68,22.1,42.939985,45.55,22,49.8923201766372
759,"10/11/2023","PSME","n",25,2250,"37:30:00",101,86,3.683979,3.9,22.1,37.7444948,40.12,21.9,9.76030814432838
760,"10/11/2023","PSME","o",25,2250,"37:30:00",102,86,4.0132448,4.24,22.2,53.092864,56.32,22,7.55891563883237
761,"10/11/2023","PSME","n",50,2250,"37:30:00",103,86,30.2644013,31.91,22.3,59.0570172,62.52,22.1,51.2460715675969
762,"10/11/2023","PSME","o",50,2250,"37:30:00",104,86,26.276901,27.65,22.4,55.14795,58.5,22,47.6480104881505
763,"10/11/2023","PSME","n",25,2250,"37:30:00",105,87,5.59923,5.88,22.5,55.581592,58.96,22,10.0738928096914
764,"10/11/2023","PSME","o",25,2250,"37:30:00",106,87,6.392872,6.7,22.6,48.379364,51.32,22,13.214047212361
765,"10/11/2023","PSME","n",50,2250,"37:30:00",107,87,43.3368975,45.51,22.5,67.4828667,71.73,21.9,64.2191116341535
766,"10/11/2023","PSME","o",50,2250,"37:30:00",108,87,38.3090175,40.23,22.5,65.6558784,69.93,21.8,58.3481912565501
0,NA,"PSME","n",25,0,"0:00",NA,1000,0,0,25,100,100,25,0
0,NA,"PSME","o",25,0,"0:00",NA,1000,0,0,25,100,100,25,0
0,NA,"PSME","n",45,0,"0:00",NA,1000,0,0,25,100,100,25,0
0,NA,"PSME","o",45,0,"0:00",NA,1000,0,0,25,100,100,25,0
0,NA,"PSME","n",25,0,"0:00",NA,1001,0,0,25,100,100,25,0
0,NA,"PSME","o",25,0,"0:00",NA,1001,0,0,25,100,100,25,0
0,NA,"PSME","n",50,0,"0:00",NA,1001,0,0,25,100,100,25,0
0,NA,"PSME","o",50,0,"0:00",NA,1001,0,0,25,100,100,25,0
0,NA,"PSME","n",25,0,"0:00",NA,1002,0,0,25,100,100,25,0
0,NA,"PSME","o",25,0,"0:00",NA,1002,0,0,25,100,100,25,0
0,NA,"PSME","n",55,0,"0:00",NA,1002,0,0,25,100,100,25,0
0,NA,"PSME","o",55,0,"0:00",NA,1002,0,0,25,100,100,25,0
0,NA,"PSME","n",25,0,"0:00",NA,1003,0,0,25,100,100,25,0
0,NA,"PSME","o",25,0,"0:00",NA,1003,0,0,25,100,100,25,0
0,NA,"PSME","n",60,0,"0:00",NA,1003,0,0,25,100,100,25,0
0,NA,"PSME","o",60,0,"0:00",NA,1003,0,0,25,100,100,25,0
0,NA,"PSME","n",25,0,"0:00",NA,1004,0,0,25,100,100,25,0
0,NA,"PSME","o",25,0,"0:00",NA,1004,0,0,25,100,100,25,0
0,NA,"PSME","n",65,0,"0:00",NA,1004,0,0,25,100,100,25,0
0,NA,"PSME","o",65,0,"0:00",NA,1004,0,0,25,100,100,25,0
