"groupVar","duration","LD50","accuracy","species","season","age","plotVar"
"PSME_spring_n",35,55.07,0.155989422684542,"PSME","spring","n","spring_n"
"PSME_spring_n",36,54.9900000000001,0.00616593598433468,"PSME","spring","n","spring_n"
"PSME_spring_n",37,54.9,0.0129512137934782,"PSME","spring","n","spring_n"
"PSME_spring_n",38,54.8100000000001,0.0497780286670348,"PSME","spring","n","spring_n"
"PSME_spring_n",39,54.72,0.115146711506696,"PSME","spring","n","spring_n"
"PSME_spring_n",40,54.64,0.0821887248252295,"PSME","spring","n","spring_n"
"PSME_spring_n",41,54.57,0.0507092996930467,"PSME","spring","n","spring_n"
"PSME_spring_n",42,54.47,0.217822963696591,"PSME","spring","n","spring_n"
"PSME_spring_n",43,54.4099999999999,0.00699424175676455,"PSME","spring","n","spring_n"
"PSME_spring_n",44,54.3399999999999,0.0559871164211287,"PSME","spring","n","spring_n"
"PSME_spring_n",45,54.26,0.0282993993808702,"PSME","spring","n","spring_n"
"PSME_spring_n",46,54.19,0.00701143164910434,"PSME","spring","n","spring_n"
"PSME_spring_n",47,54.14,0.247248156483714,"PSME","spring","n","spring_n"
"PSME_spring_n",48,54.0499999999998,0.022194333956179,"PSME","spring","n","spring_n"
"PSME_spring_n",49,54,0.195650969024499,"PSME","spring","n","spring_n"
"PSME_spring_n",50,53.9100000000002,0.109384548537349,"PSME","spring","n","spring_n"
"PSME_spring_n",51,53.88,0.328006228214832,"PSME","spring","n","spring_n"
"PSME_spring_n",52,53.78,0.136599226501552,"PSME","spring","n","spring_n"
"PSME_spring_n",53,53.73,0.0164609525816104,"PSME","spring","n","spring_n"
"PSME_spring_n",54,53.66,0.0985850964716732,"PSME","spring","n","spring_n"
"PSME_spring_n",55,53.61,0.0256676485294065,"PSME","spring","n","spring_n"
"PSME_spring_n",56,53.54,0.117504370977194,"PSME","spring","n","spring_n"
"PSME_spring_n",57,53.5,0.106897926058089,"PSME","spring","n","spring_n"
"PSME_spring_n",58,53.4300000000001,0.0625024246650128,"PSME","spring","n","spring_n"
"PSME_spring_n",59,53.38,0.00984674767320115,"PSME","spring","n","spring_n"
"PSME_spring_n",60,53.3300000000001,0.0703268486584392,"PSME","spring","n","spring_n"
"PSME_spring_n",61,53.2699999999999,0.0080153196930226,"PSME","spring","n","spring_n"
"PSME_spring_n",62,53.22,0.029731307114389,"PSME","spring","n","spring_n"
"PSME_spring_n",63,53.1600000000001,0.0707661966409034,"PSME","spring","n","spring_n"
"PSME_spring_n",64,53.1100000000025,0.0543857765393554,"PSME","spring","n","spring_n"
"PSME_spring_n",65,53.0599999999982,0.0481773400650241,"PSME","spring","n","spring_n"
"PSME_spring_n",66,53.01,0.0518456974606281,"PSME","spring","n","spring_n"
"PSME_spring_n",67,52.9899999999998,0.318151235397153,"PSME","spring","n","spring_n"
"PSME_spring_n",68,52.9299999999996,0.167880096667851,"PSME","spring","n","spring_n"
"PSME_spring_n",69,52.8699999999999,0.00847655531202207,"PSME","spring","n","spring_n"
"PSME_spring_n",70,52.77,0.670748537883583,"PSME","spring","n","spring_n"
"PSME_spring_n",71,52.7899999999998,0.175038623026701,"PSME","spring","n","spring_n"
"PSME_spring_n",72,52.7300000000001,0.0102483634676673,"PSME","spring","n","spring_n"
"PSME_spring_n",73,52.69,0.0524194791606618,"PSME","spring","n","spring_n"
"PSME_spring_n",74,52.64,0.0208669414039306,"PSME","spring","n","spring_n"
"PSME_spring_n",75,52.59,0.101859447599615,"PSME","spring","n","spring_n"
"PSME_spring_n",76,52.5799999999986,0.322773733092845,"PSME","spring","n","spring_n"
"PSME_spring_n",77,52.52,0.0986763893460179,"PSME","spring","n","spring_n"
"PSME_spring_n",78,52.4700000000025,0.00420856871622277,"PSME","spring","n","spring_n"
"PSME_spring_n",79,52.4199999999999,0.114053632451714,"PSME","spring","n","spring_n"
"PSME_spring_n",80,52.38,0.102259568184827,"PSME","spring","n","spring_n"
"PSME_spring_n",81,52.34,0.0970180261665874,"PSME","spring","n","spring_n"
"PSME_spring_n",82,52.3099999999999,0.0304082337004417,"PSME","spring","n","spring_n"
"PSME_spring_n",83,52.27,0.0230489887092986,"PSME","spring","n","spring_n"
"PSME_spring_n",84,52.2299999999996,0.00957738566970079,"PSME","spring","n","spring_n"
"PSME_spring_n",85,52.1700000000001,0.267281759127371,"PSME","spring","n","spring_n"
"PSME_spring_n",86,52.1500000000001,0.0351546649396326,"PSME","spring","n","spring_n"
"PSME_spring_n",87,52.13,0.191615638022633,"PSME","spring","n","spring_n"
"PSME_spring_n",88,52.059999999998,0.231586591712421,"PSME","spring","n","spring_n"
"PSME_spring_n",89,52.0400000000001,0.0158466098913124,"PSME","spring","n","spring_n"
"PSME_spring_n",90,51.9900000000001,0.192173954737875,"PSME","spring","n","spring_n"
"PSME_spring_o",1,66.8300000000001,0.027711183538301,"PSME","spring","o","spring_o"
"PSME_spring_o",2,64.73,0.0835686394110553,"PSME","spring","o","spring_o"
"PSME_spring_o",3,63.51,0.0403462793162745,"PSME","spring","o","spring_o"
"PSME_spring_o",4,62.67,0.0538747888070148,"PSME","spring","o","spring_o"
"PSME_spring_o",5,62.02,0.051619081604251,"PSME","spring","o","spring_o"
"PSME_spring_o",6,61.49,0.00718102966699519,"PSME","spring","o","spring_o"
"PSME_spring_o",7,61.05,0.00349794172077367,"PSME","spring","o","spring_o"
"PSME_spring_o",8,60.6699999999974,0.0118559871460704,"PSME","spring","o","spring_o"
"PSME_spring_o",9,60.33,0.131274003619708,"PSME","spring","o","spring_o"
"PSME_spring_o",10,60.04,0.0535709473103907,"PSME","spring","o","spring_o"
"PSME_spring_o",11,59.78,0.0328539969248354,"PSME","spring","o","spring_o"
"PSME_spring_o",12,59.5400000000006,0.0541432425308059,"PSME","spring","o","spring_o"
"PSME_spring_o",13,59.3199999999999,0.070866310432983,"PSME","spring","o","spring_o"
"PSME_spring_o",14,59.1099999999974,0.0280901695138311,"PSME","spring","o","spring_o"
"PSME_spring_o",15,58.96,0.604427759231207,"PSME","spring","o","spring_o"
"PSME_spring_o",16,58.73,0.271837792733798,"PSME","spring","o","spring_o"
"PSME_spring_o",17,58.56,0.358018514639404,"PSME","spring","o","spring_o"
"PSME_spring_o",18,58.4299999999992,0.0576901328793369,"PSME","spring","o","spring_o"
"PSME_spring_o",19,58.28,0.00490477115432242,"PSME","spring","o","spring_o"
"PSME_spring_o",20,58.1400000000063,0.0323724128818768,"PSME","spring","o","spring_o"
"PSME_spring_o",21,58.01,0.0102659664110263,"PSME","spring","o","spring_o"
"PSME_spring_o",22,57.89,0.0742179060199675,"PSME","spring","o","spring_o"
"PSME_spring_o",23,57.7699999999999,0.0588402154557599,"PSME","spring","o","spring_o"
"PSME_spring_o",24,57.64,0.224423912350936,"PSME","spring","o","spring_o"
"PSME_spring_o",25,57.54,0.0689505655936955,"PSME","spring","o","spring_o"
"PSME_spring_o",26,57.44,0.00931974905842026,"PSME","spring","o","spring_o"
"PSME_spring_o",27,57.3099999999997,0.518969073194533,"PSME","spring","o","spring_o"
"PSME_spring_o",28,57.23,0.226227082690187,"PSME","spring","o","spring_o"
"PSME_spring_o",29,57.1499999999999,0.00593765812740799,"PSME","spring","o","spring_o"
"PSME_spring_o",30,57.05,0.18064278198429,"PSME","spring","o","spring_o"
"PSME_spring_o",31,56.97,0.0614524274703996,"PSME","spring","o","spring_o"
"PSME_spring_o",32,56.8899999999999,0.00649441224994973,"PSME","spring","o","spring_o"
"PSME_spring_o",33,56.8100000000001,0.0257811890041282,"PSME","spring","o","spring_o"
"PSME_spring_o",34,56.730000000004,0.00121737483841144,"PSME","spring","o","spring_o"
"PSME_spring_o",35,56.6599999999997,0.11254037136321,"PSME","spring","o","spring_o"
"PSME_spring_o",36,56.6,0.371259522950588,"PSME","spring","o","spring_o"
"PSME_spring_o",37,56.5,0.152479415978632,"PSME","spring","o","spring_o"
"PSME_spring_o",38,56.44,0.0305098207621839,"PSME","spring","o","spring_o"
"PSME_spring_o",39,56.37,0.00828225005530214,"PSME","spring","o","spring_o"
"PSME_spring_o",40,56.3000000000001,0.0810595611259046,"PSME","spring","o","spring_o"
"PSME_spring_o",41,56.24,0.00255216856628238,"PSME","spring","o","spring_o"
"PSME_spring_o",42,56.17,0.133510227423237,"PSME","spring","o","spring_o"
"PSME_spring_o",43,56.1199999999998,0.0807612561187057,"PSME","spring","o","spring_o"
"PSME_spring_o",44,56.06,0.0776275302250298,"PSME","spring","o","spring_o"
"PSME_spring_o",45,56,0.0477341831358871,"PSME","spring","o","spring_o"
"PSME_spring_o",46,55.9400000000034,0.00794547780043331,"PSME","spring","o","spring_o"
"PSME_spring_o",47,55.8799999999935,0.0884925128392311,"PSME","spring","o","spring_o"
"PSME_spring_o",48,55.8299999999999,3.93836844381212e-06,"PSME","spring","o","spring_o"
"PSME_spring_o",49,55.78,0.0663555618343139,"PSME","spring","o","spring_o"
"PSME_spring_o",50,55.72,0.0827340574012254,"PSME","spring","o","spring_o"
"PSME_spring_o",51,55.67,0.0589378994817054,"PSME","spring","o","spring_o"
"PSME_spring_o",52,55.6400000000001,0.334960462999931,"PSME","spring","o","spring_o"
"PSME_spring_o",53,55.5700000000046,0.0707085994718355,"PSME","spring","o","spring_o"
"PSME_spring_o",54,55.53,0.0909639395333031,"PSME","spring","o","spring_o"
"PSME_spring_o",55,55.4600000000001,0.353990646767066,"PSME","spring","o","spring_o"
"PSME_spring_o",56,55.43,0.0307873890955292,"PSME","spring","o","spring_o"
"PSME_spring_o",57,55.3899999999999,0.0797383718280074,"PSME","spring","o","spring_o"
"PSME_spring_o",58,55.35,0.174504921062521,"PSME","spring","o","spring_o"
"PSME_spring_o",59,55.3000000000001,0.0557582371836816,"PSME","spring","o","spring_o"
"PSME_spring_o",60,55.26,0.119922257470016,"PSME","spring","o","spring_o"
"PSME_spring_o",61,55.2100000000001,0.0293927107823961,"PSME","spring","o","spring_o"
"PSME_spring_o",62,55.17,0.00585196520508191,"PSME","spring","o","spring_o"
"PSME_spring_o",63,55.13,0.0274209705614794,"PSME","spring","o","spring_o"
"PSME_spring_o",64,55.07,0.36466742396555,"PSME","spring","o","spring_o"
"PSME_spring_o",65,55.06,0.231547214195601,"PSME","spring","o","spring_o"
"PSME_spring_o",66,55.01,0.0136252475694647,"PSME","spring","o","spring_o"
"PSME_spring_o",67,54.97,0.0160266895982772,"PSME","spring","o","spring_o"
"PSME_spring_o",68,54.92,0.259316916757257,"PSME","spring","o","spring_o"
"PSME_spring_o",69,54.8900000000001,0.111037245943571,"PSME","spring","o","spring_o"
"PSME_spring_o",70,54.8400000000001,0.378121572004645,"PSME","spring","o","spring_o"
"PSME_spring_o",71,54.8200000000001,0.0490539352249542,"PSME","spring","o","spring_o"
"PSME_spring_o",72,54.79,0.0675009336453343,"PSME","spring","o","spring_o"
"PSME_spring_o",73,54.7500000000001,0.0292800140124996,"PSME","spring","o","spring_o"
"PSME_spring_o",74,54.72,0.0672313176423955,"PSME","spring","o","spring_o"
"PSME_spring_o",75,54.6900000000001,0.154230663227722,"PSME","spring","o","spring_o"
"PSME_spring_o",76,54.64,0.176703810391658,"PSME","spring","o","spring_o"
"PSME_spring_o",77,54.63,0.300535012081717,"PSME","spring","o","spring_o"
"PSME_spring_o",78,54.5800000000001,0.0496625655042919,"PSME","spring","o","spring_o"
"PSME_spring_o",79,54.5400000000001,0.204479852022473,"PSME","spring","o","spring_o"
"PSME_spring_o",80,54.5099999999999,0.162906068446546,"PSME","spring","o","spring_o"
"PSME_spring_o",81,54.4900000000001,0.0761478836224612,"PSME","spring","o","spring_o"
"PSME_spring_o",82,54.4499999999998,0.104554514141832,"PSME","spring","o","spring_o"
"PSME_spring_o",83,54.4100000000003,0.293766327391388,"PSME","spring","o","spring_o"
"PSME_spring_o",84,54.3900000000001,0.0781354567979449,"PSME","spring","o","spring_o"
"PSME_spring_o",85,54.3700000000002,0.130439182380556,"PSME","spring","o","spring_o"
"PSME_spring_o",86,54.3300000000001,0.082365774619177,"PSME","spring","o","spring_o"
"PSME_spring_o",87,54.2700000000001,0.717639390188715,"PSME","spring","o","spring_o"
"PSME_spring_o",88,54.27,0.116037612252043,"PSME","spring","o","spring_o"
"PSME_spring_o",89,54.2400000000001,0.143555569632113,"PSME","spring","o","spring_o"
"PSME_spring_o",90,54.2200000000001,0.0302123382970763,"PSME","spring","o","spring_o"
"PSME_allautumn",1,70.3799999999994,0.0580597526118183,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",2,67.9799999999993,0.150214462334283,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",3,66.62,0.0243097868454143,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",4,65.6600000000019,0.053654161637759,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",5,64.93,0.0235393254245508,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",6,64.34,0.00559849486169384,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",7,63.85,0.0571200363266584,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",8,63.43,0.120891015363206,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",9,63.02,0.393566352699501,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",10,62.71,0.127441288969834,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",11,62.4200000000021,0.0389147681707414,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",12,62.15,0.0527335947447938,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",13,61.9100000000001,0.0353062225505809,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",14,61.69,0.134768254336052,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",15,61.48,0.139036185839807,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",16,61.27,0.0717901006952104,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",17,61.0999999999999,0.126655014421942,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",18,60.92,0.00733069619933957,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",19,60.76,0.041921491275339,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",20,60.6100000000001,0.0956889647170343,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",21,60.4400000000001,0.287481144558463,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",22,60.3100000000001,0.157504797536347,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",23,60.2,0.189659055317101,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",24,60.0600000000001,0.034383484452718,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",25,59.94,0.0261073564567624,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",26,59.83,0.0639027286802119,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",27,59.71,0.083739219001977,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",28,59.6,0.138463360708442,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",29,59.519999999997,0.237682384323264,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",30,59.400000000001,0.108802186458213,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",31,59.31,0.0141037514448499,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",32,59.22,0.0279160025226872,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",33,59.1299999999999,0.0198638214072417,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",34,59.03,0.205681439480912,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",35,58.98,0.374572454534764,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",36,58.88,0.0610158403538321,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",37,58.81,0.220447245746819,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",38,58.7200000000001,0.00243043439166257,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",39,58.66,0.256716425536226,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",40,58.57,0.038777713952399,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",41,58.4999999999999,0.0200429795066626,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",42,58.4300000000043,0.032545598178956,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",43,58.3700000000001,0.100803178384957,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",44,58.3,0.0299403786811112,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",45,58.2300000000001,0.0687864775678975,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",46,58.1600000000047,0.19437283262176,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",47,58.1000000000001,0.16771887356235,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",48,58.049999999997,0.0136515215769606,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",49,57.99,0.00627700498163364,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",50,57.9200000000001,0.228276079838366,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",51,57.88,0.0676239384131279,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",52,57.82,0.0168184993569085,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",53,57.7700000000025,0.0595583242558959,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",54,57.7,0.24598827646296,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",55,57.67,0.156600444307109,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",56,57.62,0.178378265151188,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",57,57.56,0.000120462540913024,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",58,57.51,0.0122870009525471,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",59,57.4600000000001,0.0408461058336584,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",60,57.41,0.0851034521400251,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",61,57.37,0.0399028816712459,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",62,57.3299999999999,0.150840772719349,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",63,57.29,0.248083851044193,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",64,57.23,0.0393878776140468,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",65,57.1899999999999,0.0307777034752235,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",66,57.15,0.0882972199364858,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",67,57.0999999999999,0.0532695905463569,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",68,57.04,0.394579354274747,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",69,57.0199999999999,0.000640324518343505,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",70,56.9499999999999,0.552865590019216,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",71,56.94,0.00878455984163651,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",72,56.9,0.0036291164148281,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",73,56.860000000003,0.0266914424862819,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",74,56.8100000000001,0.249179115764008,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",75,56.7800000000002,0.103787969010313,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",76,56.75,0.0322955731502077,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",77,56.7199999999999,0.159272871173485,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",78,56.68,0.0870458731939294,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",79,56.6499999999999,0.196078492669862,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",80,56.6,0.0851217413331682,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",81,56.57,0.00642034819104254,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",82,56.54,0.0897898339678704,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",83,56.5,0.0265166920360613,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",84,56.4600000000002,0.15118817448613,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",85,56.43,0.0919196822435779,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",86,56.4,0.0401788953630202,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",87,56.38,0.196905477295829,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",88,56.3499999999997,0.234289381753797,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",89,56.3099999999965,0.0713226075404592,"PSME","autumn","n and o","autumn_n and o"
"PSME_allautumn",90,56.2799999999997,0.0943775183891375,"PSME","autumn","n and o","autumn_n and o"
